2.019202739999999949e+03,6.856327628619069081e+00
2.019290410999999949e+03,6.856327628619069081e+00
2.019334247000000005e+03,6.538407460174635588e+00
2.019421918000000005e+03,6.917009175750234107e+00
2.019684931999999890e+03,6.304944636045800799e+00
2.019728767000000062e+03,6.745270082691036784e+00
2.019772602999999890e+03,7.042982767653285237e+00
2.019816438000000062e+03,7.197613110728313224e+00
2.019860273999999890e+03,7.287211623740214250e+00
2.020035519000000022e+03,7.194843999891339159e+00
2.020079234999999926e+03,7.371258283381445509e+00
2.020122951000000057e+03,7.556278378067184498e+00
2.020166666999999961e+03,6.775201658105023839e+00
2.020254098000000113e+03,7.068099288430865101e+00
2.020341529999999921e+03,6.716660037250199444e+00
2.020385246000000052e+03,6.482915296374052616e+00
2.020428961999999956e+03,7.109262520837352994e+00
2.020560109000000011e+03,6.412363658337755901e+00
2.020647541000000047e+03,6.629530390613184387e+00
2.020734973000000082e+03,6.488665511356145998e+00
2.020778688999999986e+03,6.430092133016791500e+00
2.020822404000000006e+03,6.719549402073405453e+00
2.020909836000000041e+03,7.301434982291223008e+00
2.020997268000000076e+03,7.742939036095916272e+00
2.021041095999999925e+03,7.964112043636506932e+00
2.021128766999999925e+03,7.475052786367280433e+00
2.021172602999999981e+03,7.307200231955826020e+00
2.021216437999999926e+03,7.095911785650232950e+00
2.021260273999999981e+03,6.812216451724186328e+00
2.021347944999999982e+03,8.270618650632233226e+00
2.021391781000000037e+03,8.194791928170143791e+00
2.021435615999999982e+03,7.184569747525367589e+00
2.021479452000000038e+03,6.600116311209887066e+00
2.021523288000000093e+03,6.271145272737832954e+00
2.021567123000000038e+03,6.241511033247745033e+00
2.021610959000000094e+03,6.311652705046501666e+00
2.021654794999999922e+03,6.100756887248343752e+00
2.021698630000000094e+03,5.825014184288069607e+00
2.021742465999999922e+03,6.182599320332633042e+00
2.021786301000000094e+03,6.630652219502213285e+00
2.021830136999999922e+03,5.825013735334937159e+00
2.021873972999999978e+03,5.124437745587774984e+00
2.021873972999999978e+03,5.124437745587774984e+00
2.021887670999999955e+03,5.397951230055105576e+00
2.021939726000000064e+03,6.437354386282372332e+00
2.021961643999999978e+03,6.512034477987991288e+00
2.021983561999999893e+03,5.981783051233287907e+00
2.022027397000000065e+03,4.921304390225230918e+00
2.022049314999999979e+03,5.022224579918075804e+00
2.022071232999999893e+03,5.754335321310909634e+00
2.022093151000000034e+03,6.486446062711337390e+00
2.022115068000000065e+03,7.218523401847746435e+00
2.022158903999999893e+03,7.471463641509085818e+00
2.022180822000000035e+03,7.458161725118253038e+00
2.022202739999999949e+03,7.486111151996391655e+00
2.022224658000000090e+03,7.802789871300451097e+00
2.022246574999999893e+03,8.119454142259474594e+00
2.022268493000000035e+03,8.436132861563534036e+00
2.022290410999999949e+03,8.686258894626014637e+00
2.022312329000000091e+03,8.736726536214376893e+00
2.022334247000000005e+03,8.787194177802216899e+00
2.022356164000000035e+03,8.837659516824322381e+00
2.022378081999999949e+03,8.634483597251049858e+00
2.022465752999999950e+03,7.024989198554576930e+00
2.022487671000000091e+03,6.916675770819599833e+00
2.022509589000000005e+03,6.808362343085745394e+00
2.022553425000000061e+03,6.582107890537490569e+00
2.022597260000000006e+03,6.343480743053798498e+00
2.022663013999999976e+03,6.263390236891578589e+00
2.022684931999999890e+03,6.283003392111684349e+00
2.022706848999999920e+03,6.302615652489517828e+00
2.022794521000000032e+03,6.395414838697019100e+00
2.022816438000000062e+03,6.453281091897012267e+00
2.022838355999999976e+03,6.511149985341859292e+00
2.022882192000000032e+03,6.401540938504270528e+00
2.022947944999999891e+03,5.223099749321120200e+00
2.022969863000000032e+03,5.749110383045500150e+00
2.023057534000000032e+03,8.428141769796887672e+00
2.023079451999999947e+03,8.517422292929628824e+00
2.023101370000000088e+03,8.606702816063295458e+00
2.023123288000000002e+03,8.695976717873364237e+00
2.023145205000000033e+03,8.343847903101845986e+00
2.023167122999999947e+03,7.991703021862567979e+00
2.023232876999999917e+03,7.090114549161074642e+00
2.023254795000000058e+03,6.841200448599209949e+00
2.023276712000000089e+03,6.592297704645074141e+00
2.023298630000000003e+03,6.456903753819796421e+00
2.023495889999999918e+03,7.230047765302400897e+00
2.023517808000000059e+03,7.537678723718609142e+00
2.023539725999999973e+03,7.705836190254869322e+00
2.023561643999999887e+03,7.455565510084356973e+00
2.023671233000000029e+03,6.047346469076714470e+00
2.023693150999999943e+03,5.731021869003487090e+00
2.023715067999999974e+03,5.597485658709657308e+00
2.023736985999999888e+03,5.646728622914999995e+00
2.023758904000000030e+03,5.695971587120854274e+00
2.023780821999999944e+03,5.745214551326196961e+00
2.023802740000000085e+03,5.885591037625236943e+00
2.023824657999999999e+03,6.056344402670923444e+00
2.023868492999999944e+03,6.397843342209087680e+00
2.023890411000000086e+03,6.627735630219567575e+00
2.023912329000000000e+03,6.866076782352306118e+00
2.023934246999999914e+03,7.104417934485044661e+00
2.023956163999999944e+03,7.312960000000000349e+00
2.024000000000000000e+03,7.312960000000000349e+00
2.024065573999999970e+03,7.312960000000000349e+00
2.024109290000000101e+03,7.312960000000000349e+00
2.024131147999999939e+03,7.312960000000000349e+00
